report_period,article_sku,quantity,unit_price,amount,freight
2024-05,ART-0060,26,10.31,268.06,9.53
2024-05,ART-0061,6,19.24,115.44,3.55
2024-05,ART-0062,10,20.5,205.0,6.4
2024-05,ART-0063,14,15.68,219.52,7.84
2024-05,ART-0064,16,12.63,202.08,5.69
2024-05,ART-0065,13,33.15,430.95,11.57
2024-05,ART-0068,19,72.49,1377.31,39.9
2024-05,ART-0069,14,15.21,212.94,6.91
2024-05,ART-0070,5,44.23,221.15,5.4
2024-05,ART-0072,9,23.37,210.33,4.83
2024-05,ART-0073,11,19.26,211.86,8.02
2024-05,ART-0074,9,22.06,198.54,6.8
2024-05,ART-0075,5,40.26,201.3,6.41
2024-05,ART-0076,9,13.02,117.18,3.34
2024-05,ART-0077,7,14.68,102.76,3.18
2024-05,ART-0079,4,13.49,53.96,1.64
2024-05,ART-0080,23,37.18,855.14,27.91
2024-05,ART-0081,6,14.23,85.38,2.27
2024-05,ART-0082,12,50.75,609.0,16.64
2024-05,ART-0084,14,15.81,221.34,9.03
2024-05,ART-0085,36,50.04,1801.44,59.47
2024-05,ART-0086,15,24.86,372.9,10.52
2024-05,ART-0088,15,21.36,320.4,8.96
2024-05,ART-0089,9,39.01,351.09,9.41
2024-05,ART-0090,9,22.68,204.12,6.13
2024-05,ART-0092,22,31.14,685.08,24.94
2024-05,ART-0093,9,13.97,125.73,3.43
2024-05,ART-0094,8,11.12,88.96,2.65
2024-05,ART-0095,11,13.57,149.27,4.5
2024-05,ART-0096,17,14.44,245.48,9.99
2024-05,ART-0097,30,30.67,920.1,25.31
2024-05,ART-0098,6,24.28,145.68,4.48
2024-05,ART-0099,3,24.0,72.0,2.33
2024-05,ART-0100,9,9.58,86.22,2.43
2024-05,ART-0101,29,22.7,658.3,20.59
2024-05,ART-0102,10,22.89,228.9,6.26
2024-05,ART-0103,26,13.83,359.58,8.31
2024-05,ART-0104,7,21.52,150.64,3.77
2024-05,ART-0105,12,7.1,85.2,2.64
2024-05,ART-0106,49,35.84,1756.16,58.88
2024-05,ART-0107,14,33.54,469.56,12.53
2024-05,ART-0108,7,19.33,135.31,3.94
2024-05,ART-0109,6,19.85,119.1,4.04
2024-05,ART-0110,45,11.6,522.0,16.89
2024-05,ART-0112,6,18.0,108.0,2.74
2024-05,ART-0113,28,17.07,477.96,11.16
2024-05,ART-0114,7,25.44,178.08,6.34
2024-05,ART-0115,7,18.79,131.53,3.93
2024-05,ART-0119,6,35.3,211.8,6.22
2024-05,ART-0120,15,10.77,161.55,5.69
2024-05,ART-0121,12,11.62,139.44,4.15
2024-05,ART-0125,16,14.39,230.24,6.75
2024-05,ART-0126,9,17.74,159.66,4.12
2024-05,ART-0127,11,18.62,204.82,6.19
2024-05,ART-0129,14,36.45,510.3,15.48
2024-05,ART-0130,4,50.1,200.4,4.96
2024-05,ART-0131,7,35.01,245.07,8.38
2024-05,ART-0132,6,31.33,187.98,6.8
2024-05,ART-0133,4,13.13,52.52,1.54
2024-05,ART-0134,10,17.28,172.8,5.08
2024-05,ART-0135,25,12.99,324.75,9.85
2024-05,ART-0136,16,24.72,395.52,15.99
2024-05,ART-0137,6,21.02,126.12,4.61
2024-05,ART-0141,4,18.49,73.96,1.69
2024-05,ART-0143,12,18.77,225.24,5.2
2024-05,ART-0144,7,19.17,134.19,4.34
2024-05,ART-0145,14,24.14,337.96,11.8
2024-05,ART-0149,9,16.76,150.84,3.79
2024-06,ART-0000,11,22.99,252.89,8.58
2024-06,ART-0001,11,33.37,367.07,11.47
2024-06,ART-0002,13,28.49,370.37,10.07
2024-06,ART-0003,5,17.92,89.6,2.69
2024-06,ART-0004,5,21.86,109.3,3.27
2024-06,ART-0005,5,22.61,113.05,3.95
2024-06,ART-0006,14,27.11,379.54,13.01
2024-06,ART-0008,6,10.52,63.12,1.75
2024-06,ART-0009,8,28.32,226.56,6.09
2024-06,ART-0010,15,37.11,556.65,18.56
2024-06,ART-0012,24,15.86,380.64,14.55
2024-06,ART-0013,4,26.02,104.08,2.48
2024-06,ART-0015,18,28.28,509.04,14.69
2024-06,ART-0016,10,42.73,427.3,11.69
2024-06,ART-0017,7,24.0,168.0,5.7
2024-06,ART-0018,24,8.41,201.84,6.98
2024-06,ART-0020,13,29.01,377.13,12.79
2024-06,ART-0021,9,36.83,331.47,11.24
2024-06,ART-0022,21,13.47,282.87,10.35
2024-06,ART-0024,22,31.03,682.66,18.14
2024-06,ART-0025,7,25.61,179.27,6.65
2024-06,ART-0026,30,15.96,478.8,14.1
2024-06,ART-0027,11,12.94,142.34,4.55
2024-06,ART-0029,16,43.01,688.16,22.9
2024-06,ART-0030,5,45.25,226.25,8.27
2024-06,ART-0031,24,16.93,406.32,10.18
2024-06,ART-0032,10,34.36,343.6,11.05
2024-06,ART-0033,18,20.99,377.82,11.93
2024-06,ART-0034,3,10.03,30.09,0.89
2024-06,ART-0035,9,19.71,177.39,4.87
2024-06,ART-0036,10,28.72,287.2,7.87
2024-06,ART-0038,8,41.21,329.68,11.48
2024-06,ART-0039,7,37.02,259.14,6.48
2024-06,ART-0040,6,13.59,81.54,2.64
2024-06,ART-0041,21,16.38,343.98,12.41
2024-06,ART-0042,3,30.73,92.19,3.19
2024-06,ART-0043,3,16.64,49.92,1.29
2024-06,ART-0044,58,11.61,673.38,24.36
2024-06,ART-0045,6,14.36,86.16,2.47
2024-06,ART-0046,8,23.63,189.04,6.0
2024-06,ART-0047,7,24.46,171.22,5.21
2024-06,ART-0048,18,14.45,260.1,8.78
2024-06,ART-0049,4,42.12,168.48,5.16
2024-06,ART-0050,14,32.85,459.9,12.04
2024-06,ART-0051,15,7.37,110.55,3.28
2024-06,ART-0052,4,21.18,84.72,2.92
2024-06,ART-0053,21,15.26,320.46,12.59
2024-06,ART-0054,17,15.72,267.24,7.72
2024-06,ART-0056,22,28.85,634.7,16.32
2024-06,ART-0057,25,23.83,595.75,17.75
2024-06,ART-0058,19,40.18,763.42,21.72
2024-06,ART-0059,15,10.17,152.55,4.15
2024-06,ART-0060,23,10.28,236.44,8.63
2024-06,ART-0062,7,20.23,141.61,3.88
2024-06,ART-0063,8,15.71,125.68,4.33
2024-06,ART-0064,11,12.78,140.58,3.85
2024-06,ART-0065,16,32.93,526.88,17.53
2024-06,ART-0066,3,36.91,110.73,3.65
2024-06,ART-0067,20,13.82,276.4,11.2
2024-06,ART-0069,8,15.05,120.4,3.64
2024-06,ART-0070,7,43.18,302.26,9.96
2024-06,ART-0071,12,7.29,87.48,2.63
2024-06,ART-0072,13,23.11,300.43,9.42
2024-06,ART-0073,7,19.19,134.33,3.67
2024-06,ART-0075,4,40.45,161.8,6.18
2024-06,ART-0076,8,13.39,107.12,2.99
2024-06,ART-0077,4,14.57,58.28,1.33
2024-06,ART-0078,13,19.65,255.45,7.52
2024-06,ART-0079,7,13.46,94.22,3.54
2024-06,ART-0080,17,36.6,622.2,21.3
2024-06,ART-0081,5,14.3,71.5,2.04
2024-06,ART-0082,12,50.6,607.2,18.26
2024-06,ART-0084,15,15.62,234.3,9.59
2024-06,ART-0085,27,50.4,1360.8,39.72
2024-06,ART-0086,16,24.6,393.6,11.41
2024-06,ART-0087,4,28.23,112.92,3.44
2024-06,ART-0089,15,39.0,585.0,20.09
2024-06,ART-0090,6,22.68,136.08,4.44
2024-06,ART-0091,30,20.27,608.1,17.88
2024-06,ART-0092,13,31.11,404.43,11.7
2024-06,ART-0093,6,13.65,81.9,2.51
2024-06,ART-0094,10,11.56,115.6,3.41
2024-06,ART-0095,16,13.72,219.52,7.18
2024-06,ART-0096,16,14.5,232.0,8.06
2024-06,ART-0097,20,30.57,611.4,19.04
2024-06,ART-0098,5,24.33,121.65,2.87
2024-06,ART-0099,3,24.42,73.26,2.93
2024-06,ART-0100,6,9.8,58.8,1.74
2024-06,ART-0101,21,22.43,471.03,14.19
2024-06,ART-0102,16,22.32,357.12,11.92
2024-06,ART-0103,16,13.92,222.72,7.66
2024-06,ART-0104,8,21.65,173.2,6.61
2024-06,ART-0105,6,7.18,43.08,1.19
2024-06,ART-0106,38,35.42,1345.96,43.58
2024-06,ART-0107,13,33.16,431.08,11.21
2024-06,ART-0108,3,19.17,57.51,1.78
2024-06,ART-0109,8,20.37,162.96,4.26
2024-06,ART-0110,20,11.67,233.4,8.0
2024-06,ART-0111,10,27.72,277.2,8.2
2024-06,ART-0112,4,17.87,71.48,1.79
2024-06,ART-0113,32,17.1,547.2,19.61
2024-06,ART-0114,7,25.46,178.22,6.28
2024-06,ART-0116,12,13.16,157.92,4.63
2024-06,ART-0117,26,37.56,976.56,27.97
2024-06,ART-0118,10,15.56,155.6,4.08
2024-06,ART-0119,5,34.26,171.3,4.34
2024-06,ART-0120,20,10.47,209.4,6.13
2024-06,ART-0121,19,11.65,221.35,6.77
2024-06,ART-0122,13,23.0,299.0,8.67
2024-06,ART-0123,9,18.39,165.51,5.89
2024-06,ART-0124,16,11.73,187.68,5.14
2024-06,ART-0125,20,14.75,295.0,9.36
2024-06,ART-0126,10,17.51,175.1,5.89
2024-06,ART-0128,9,9.77,87.93,2.42
2024-06,ART-0129,10,35.53,355.3,9.82
2024-06,ART-0130,6,50.29,301.74,10.44
2024-06,ART-0131,7,34.33,240.31,8.49
2024-06,ART-0132,8,30.75,246.0,7.45
2024-06,ART-0133,4,13.2,52.8,1.73
2024-06,ART-0134,6,17.21,103.26,4.02
2024-06,ART-0137,11,21.1,232.1,7.18
2024-06,ART-0138,11,15.87,174.57,4.72
2024-06,ART-0139,12,16.26,195.12,6.34
2024-06,ART-0140,3,19.3,57.9,1.49
2024-06,ART-0141,6,18.93,113.58,3.39
2024-06,ART-0142,7,23.22,162.54,5.4
2024-06,ART-0143,13,19.2,249.6,7.96
2024-06,ART-0144,8,19.12,152.96,4.99
2024-06,ART-0145,16,23.89,382.24,9.24
2024-06,ART-0146,4,11.61,46.44,1.55
2024-07,ART-0000,11,23.3,256.3,8.45
2024-07,ART-0001,25,33.51,837.75,20.54
2024-07,ART-0002,16,28.24,451.84,11.64
2024-07,ART-0003,5,17.94,89.7,2.85
2024-07,ART-0004,8,21.97,175.76,6.7
2024-07,ART-0005,4,22.79,91.16,2.37
2024-07,ART-0006,14,27.02,378.28,12.74
2024-07,ART-0008,8,10.25,82.0,2.44
2024-07,ART-0009,8,28.84,230.72,7.61
2024-07,ART-0010,18,37.03,666.54,21.98
2024-07,ART-0011,17,25.75,437.75,15.15
2024-07,ART-0012,14,15.83,221.62,5.73
2024-07,ART-0013,2,26.4,52.8,1.53
2024-07,ART-0015,31,28.46,882.26,26.96
2024-07,ART-0016,5,43.27,216.35,6.88
2024-07,ART-0020,12,29.42,353.04,13.96
2024-07,ART-0022,24,13.55,325.2,11.77
2024-07,ART-0024,9,31.52,283.68,7.81
2024-07,ART-0025,8,25.41,203.28,7.24
2024-07,ART-0026,15,15.7,235.5,7.1
2024-07,ART-0028,45,27.64,1243.8,30.28
2024-07,ART-0029,14,41.87,586.18,22.06
2024-07,ART-0030,6,45.49,272.94,8.26
2024-07,ART-0031,26,16.93,440.18,11.59
2024-07,ART-0032,12,34.55,414.6,15.28
2024-07,ART-0033,31,20.71,642.01,15.75
2024-07,ART-0034,3,10.04,30.12,0.88
2024-07,ART-0035,8,20.04,160.32,5.4
2024-07,ART-0036,11,28.06,308.66,10.67
2024-07,ART-0037,14,23.8,333.2,9.22
2024-07,ART-0038,8,40.86,326.88,9.71
2024-07,ART-0039,5,36.7,183.5,5.51
2024-07,ART-0042,3,31.28,93.84,3.49
2024-07,ART-0043,7,16.76,117.32,3.14
2024-07,ART-0045,8,14.31,114.48,3.12
2024-07,ART-0046,11,23.61,259.71,8.59
2024-07,ART-0047,6,24.42,146.52,4.98
2024-07,ART-0048,12,14.38,172.56,4.99
2024-07,ART-0049,6,42.43,254.58,7.79
2024-07,ART-0050,9,32.32,290.88,10.74
2024-07,ART-0051,10,7.26,72.6,1.86
2024-07,ART-0053,22,15.03,330.66,10.7
2024-07,ART-0056,17,28.88,490.96,19.04
2024-07,ART-0057,28,23.95,670.6,23.23
2024-07,ART-0059,14,10.33,144.62,3.87
2024-07,ART-0060,23,10.45,240.35,7.98
2024-07,ART-0061,7,19.05,133.35,4.07
2024-07,ART-0062,7,20.45,143.15,5.27
2024-07,ART-0063,11,15.72,172.92,5.96
2024-07,ART-0064,15,12.68,190.2,4.8
2024-07,ART-0065,15,32.63,489.45,15.11
2024-07,ART-0066,5,37.25,186.25,7.32
2024-07,ART-0067,12,14.06,168.72,6.82
2024-07,ART-0068,19,72.92,1385.48,39.56
2024-07,ART-0069,11,15.0,165.0,4.67
2024-07,ART-0070,8,43.98,351.84,13.48
2024-07,ART-0071,10,7.27,72.7,2.15
2024-07,ART-0072,13,23.65,307.45,9.77
2024-07,ART-0075,4,41.35,165.4,5.97
2024-07,ART-0076,7,13.18,92.26,2.61
2024-07,ART-0077,3,14.56,43.68,1.43
2024-07,ART-0078,21,19.74,414.54,11.68
2024-07,ART-0079,4,13.62,54.48,1.74
2024-07,ART-0080,9,36.95,332.55,6.65
2024-07,ART-0082,12,50.5,606.0,20.76
2024-07,ART-0083,28,18.2,509.6,17.21
2024-07,ART-0084,15,15.64,234.6,7.35
2024-07,ART-0085,25,50.72,1268.0,44.54
2024-07,ART-0086,19,24.38,463.22,13.8
2024-07,ART-0087,6,27.94,167.64,4.39
2024-07,ART-0089,9,39.19,352.71,7.91
2024-07,ART-0090,10,22.75,227.5,6.57
2024-07,ART-0092,19,30.62,581.78,15.49
2024-07,ART-0093,7,14.08,98.56,2.66
2024-07,ART-0094,9,11.34,102.06,3.36
2024-07,ART-0095,16,13.8,220.8,7.3
2024-07,ART-0097,21,30.79,646.59,18.21
2024-07,ART-0098,4,23.76,95.04,3.47
2024-07,ART-0100,7,9.59,67.13,1.92
2024-07,ART-0102,18,22.5,405.0,11.58
2024-07,ART-0103,11,13.88,152.68,4.24
2024-07,ART-0104,8,21.64,173.12,5.46
2024-07,ART-0106,19,35.42,672.98,24.06
2024-07,ART-0107,22,33.42,735.24,25.24
2024-07,ART-0108,5,18.75,93.75,2.35
2024-07,ART-0109,6,20.18,121.08,3.8
2024-07,ART-0110,35,11.39,398.65,12.23
2024-07,ART-0111,13,27.62,359.06,13.52
2024-07,ART-0112,5,17.89,89.45,2.9
2024-07,ART-0114,10,25.36,253.6,7.96
2024-07,ART-0115,12,19.14,229.68,9.24
2024-07,ART-0116,7,13.06,91.42,2.15
2024-07,ART-0117,18,37.45,674.1,17.88
2024-07,ART-0118,7,15.43,108.01,3.37
2024-07,ART-0119,7,34.5,241.5,8.38
2024-07,ART-0120,20,10.58,211.6,8.04
2024-07,ART-0121,16,11.23,179.68,5.93
2024-07,ART-0122,15,23.31,349.65,10.33
2024-07,ART-0123,8,17.98,143.84,4.25
2024-07,ART-0124,18,11.4,205.2,5.25
2024-07,ART-0125,22,14.69,323.18,8.41
2024-07,ART-0126,10,17.85,178.5,6.37
2024-07,ART-0127,11,18.83,207.13,7.37
2024-07,ART-0128,12,9.87,118.44,3.52
2024-07,ART-0129,12,36.41,436.92,15.74
2024-07,ART-0130,9,49.29,443.61,13.55
2024-07,ART-0131,3,33.61,100.83,4.11
2024-07,ART-0132,7,30.33,212.31,6.47
2024-07,ART-0133,7,13.26,92.82,3.15
2024-07,ART-0134,8,17.05,136.4,4.78
2024-07,ART-0136,10,24.18,241.8,7.74
2024-07,ART-0137,5,21.04,105.2,3.81
2024-07,ART-0139,15,16.02,240.3,7.91
2024-07,ART-0140,4,19.04,76.16,2.49
2024-07,ART-0141,4,18.48,73.92,2.42
2024-07,ART-0142,5,23.0,115.0,3.18
2024-07,ART-0144,8,18.91,151.28,4.57
2024-07,ART-0145,27,24.1,650.7,21.48
2024-07,ART-0148,27,27.87,752.49,19.18
2024-07,ART-0149,4,16.61,66.44,2.2
2024-08,ART-0000,9,22.86,205.74,8.33
2024-08,ART-0001,14,34.15,478.1,14.26
2024-08,ART-0002,12,28.14,337.68,12.67
2024-08,ART-0003,5,17.98,89.9,3.01
2024-08,ART-0004,3,21.89,65.67,1.58
2024-08,ART-0006,17,26.82,455.94,12.56
2024-08,ART-0007,7,21.6,151.2,4.1
2024-08,ART-0009,9,28.85,259.65,8.74
2024-08,ART-0010,14,36.94,517.16,15.72
2024-08,ART-0013,2,26.34,52.68,1.56
2024-08,ART-0014,11,26.12,287.32,8.1
2024-08,ART-0015,16,28.42,454.72,10.87
2024-08,ART-0016,6,43.25,259.5,7.95
2024-08,ART-0017,17,23.95,407.15,10.77
2024-08,ART-0018,16,8.4,134.4,4.5
2024-08,ART-0019,12,15.11,181.32,5.81
2024-08,ART-0021,9,37.11,333.99,10.91
2024-08,ART-0022,54,13.65,737.1,24.26
2024-08,ART-0023,9,15.93,143.37,5.31
2024-08,ART-0025,7,25.65,179.55,6.27
2024-08,ART-0027,17,13.03,221.51,7.68
2024-08,ART-0028,35,27.98,979.3,23.95
2024-08,ART-0029,12,42.63,511.56,19.03
2024-08,ART-0030,4,45.55,182.2,4.96
2024-08,ART-0031,27,16.44,443.88,13.95
2024-08,ART-0032,15,34.74,521.1,12.17
2024-08,ART-0033,12,21.33,255.96,7.55
2024-08,ART-0034,3,10.02,30.06,1.08
2024-08,ART-0037,19,23.74,451.06,15.72
2024-08,ART-0038,11,41.66,458.26,14.74
2024-08,ART-0039,8,36.86,294.88,10.12
2024-08,ART-0040,5,13.89,69.45,2.04
2024-08,ART-0041,32,16.6,531.2,17.67
2024-08,ART-0043,4,16.89,67.56,2.0
2024-08,ART-0044,32,11.59,370.88,10.81
2024-08,ART-0045,5,14.32,71.6,2.0
2024-08,ART-0046,17,23.59,401.03,12.86
2024-08,ART-0048,15,14.68,220.2,6.05
2024-08,ART-0049,4,42.95,171.8,5.66
2024-08,ART-0050,10,33.18,331.8,9.04
2024-08,ART-0051,13,7.35,95.55,2.84
2024-08,ART-0052,4,20.83,83.32,2.06
2024-08,ART-0053,18,15.12,272.16,10.11
2024-08,ART-0055,12,15.13,181.56,5.59
2024-08,ART-0056,24,28.86,692.64,23.46
2024-08,ART-0057,18,24.59,442.62,9.22
2024-08,ART-0058,10,40.2,402.0,13.24
2024-08,ART-0060,35,10.32,361.2,11.85
2024-08,ART-0061,7,19.14,133.98,3.48
2024-08,ART-0062,7,20.18,141.26,4.44
2024-08,ART-0063,11,15.48,170.28,6.05
2024-08,ART-0064,13,12.55,163.15,5.3
2024-08,ART-0065,9,32.23,290.07,8.95
2024-08,ART-0066,5,37.75,188.75,6.37
2024-08,ART-0067,8,13.74,109.92,2.97
2024-08,ART-0068,13,73.99,961.87,26.18
2024-08,ART-0069,11,15.29,168.19,4.49
2024-08,ART-0070,5,43.91,219.55,7.66
2024-08,ART-0073,10,19.36,193.6,6.39
2024-08,ART-0074,5,22.28,111.4,4.4
2024-08,ART-0075,3,40.71,122.13,3.48
2024-08,ART-0077,3,14.9,44.7,1.26
2024-08,ART-0078,15,19.44,291.6,10.54
2024-08,ART-0079,4,13.86,55.44,1.71
2024-08,ART-0081,6,14.39,86.34,2.82
2024-08,ART-0083,17,18.1,307.7,10.47
2024-08,ART-0086,12,24.63,295.56,8.85
2024-08,ART-0087,5,28.26,141.3,5.22
2024-08,ART-0088,18,20.94,376.92,12.39
2024-08,ART-0089,9,39.17,352.53,12.08
2024-08,ART-0090,6,22.96,137.76,4.38
2024-08,ART-0091,21,20.29,426.09,15.57
2024-08,ART-0093,6,13.85,83.1,2.44
2024-08,ART-0094,14,11.31,158.34,4.88
2024-08,ART-0095,11,13.53,148.83,4.73
2024-08,ART-0096,9,14.85,133.65,4.97
2024-08,ART-0097,16,31.34,501.44,11.16
2024-08,ART-0099,4,24.11,96.44,3.51
2024-08,ART-0100,7,9.59,67.13,2.03
2024-08,ART-0101,22,22.27,489.94,15.89
2024-08,ART-0102,11,22.29,245.19,9.27
2024-08,ART-0103,18,13.74,247.32,8.03
2024-08,ART-0104,9,21.73,195.57,7.05
2024-08,ART-0105,7,7.18,50.26,1.59
2024-08,ART-0107,15,33.18,497.7,14.3
2024-08,ART-0108,9,19.33,173.97,5.18
2024-08,ART-0110,28,11.88,332.64,11.98
2024-08,ART-0111,21,27.95,586.95,16.58
2024-08,ART-0112,8,18.02,144.16,4.41
2024-08,ART-0113,28,17.19,481.32,14.2
2024-08,ART-0114,10,25.37,253.7,9.21
2024-08,ART-0116,14,12.97,181.58,6.26
2024-08,ART-0117,31,37.61,1165.91,32.88
2024-08,ART-0118,10,15.58,155.8,5.05
2024-08,ART-0119,3,34.8,104.4,3.45
2024-08,ART-0120,20,10.66,213.2,8.46
2024-08,ART-0122,17,23.33,396.61,13.69
2024-08,ART-0123,8,17.88,143.04,3.68
2024-08,ART-0124,21,11.69,245.49,7.07
2024-08,ART-0125,20,14.57,291.4,8.48
2024-08,ART-0126,9,17.6,158.4,5.45
2024-08,ART-0127,7,18.71,130.97,4.17
2024-08,ART-0128,14,9.88,138.32,3.93
2024-08,ART-0131,5,34.29,171.45,4.82
2024-08,ART-0132,5,30.86,154.3,4.07
2024-08,ART-0133,4,13.13,52.52,1.58
2024-08,ART-0134,7,17.11,119.77,3.98
2024-08,ART-0135,18,13.15,236.7,7.89
2024-08,ART-0136,14,24.23,339.22,11.55
2024-08,ART-0137,8,21.06,168.48,5.13
2024-08,ART-0139,12,15.97,191.64,6.16
2024-08,ART-0140,3,19.49,58.47,1.46
2024-08,ART-0142,6,23.27,139.62,3.96
2024-08,ART-0143,10,18.74,187.4,5.71
2024-08,ART-0144,10,18.89,188.9,6.37
2024-08,ART-0145,20,23.95,479.0,16.04
2024-08,ART-0146,4,11.74,46.96,1.67
2024-08,ART-0147,12,25.8,309.6,9.81
2024-08,ART-0148,46,28.34,1303.64,35.21
2024-08,ART-0149,5,16.68,83.4,2.91
2024-09,ART-0000,7,23.88,167.16,3.99
2024-09,ART-0002,10,28.32,283.2,7.28
2024-09,ART-0003,4,17.97,71.88,2.34
2024-09,ART-0004,6,21.73,130.38,3.76
2024-09,ART-0005,8,22.82,182.56,5.99
2024-09,ART-0006,11,27.3,300.3,8.7
2024-09,ART-0007,7,21.66,151.62,4.81
2024-09,ART-0008,5,10.44,52.2,2.12
2024-09,ART-0010,14,37.14,519.96,13.7
2024-09,ART-0011,25,25.44,636.0,18.05
2024-09,ART-0012,19,15.98,303.62,9.97
2024-09,ART-0013,3,26.26,78.78,2.85
2024-09,ART-0014,7,25.45,178.15,6.19
2024-09,ART-0015,18,29.1,523.8,19.35
2024-09,ART-0016,11,42.79,470.69,14.59
2024-09,ART-0017,7,24.01,168.07,6.79
2024-09,ART-0019,18,15.28,275.04,7.68
2024-09,ART-0020,14,29.07,406.98,13.64
2024-09,ART-0021,12,37.11,445.32,13.0
2024-09,ART-0022,15,13.59,203.85,5.69
2024-09,ART-0023,6,16.1,96.6,3.69
2024-09,ART-0024,11,31.06,341.66,11.58
2024-09,ART-0025,4,25.42,101.68,2.74
2024-09,ART-0026,23,15.88,365.24,14.3
2024-09,ART-0027,6,12.73,76.38,2.4
2024-09,ART-0029,22,42.49,934.78,26.44
2024-09,ART-0030,4,45.11,180.44,5.22
2024-09,ART-0031,23,16.7,384.1,11.54
2024-09,ART-0032,13,34.75,451.75,13.98
2024-09,ART-0033,12,20.71,248.52,7.66
2024-09,ART-0036,11,28.52,313.72,11.74
2024-09,ART-0037,25,23.59,589.75,15.29
2024-09,ART-0038,11,40.81,448.91,15.14
2024-09,ART-0039,5,36.87,184.35,4.98
2024-09,ART-0040,7,13.63,95.41,3.01
2024-09,ART-0041,34,16.43,558.62,18.71
2024-09,ART-0042,2,31.5,63.0,1.84
2024-09,ART-0043,5,16.4,82.0,2.39
2024-09,ART-0044,37,11.64,430.68,13.93
2024-09,ART-0045,5,14.2,71.0,2.19
2024-09,ART-0046,10,23.72,237.2,5.89
2024-09,ART-0049,3,42.66,127.98,3.25
2024-09,ART-0050,11,32.17,353.87,11.91
2024-09,ART-0051,8,6.95,55.6,1.37
2024-09,ART-0052,5,21.19,105.95,3.35
2024-09,ART-0053,31,15.11,468.41,17.57
2024-09,ART-0054,16,15.69,251.04,5.36
2024-09,ART-0055,11,15.41,169.51,5.78
2024-09,ART-0056,24,28.63,687.12,21.08
2024-09,ART-0057,26,23.84,619.84,19.88
2024-09,ART-0059,14,10.35,144.9,4.41
2024-09,ART-0060,24,10.28,246.72,8.25
2024-09,ART-0061,6,19.08,114.48,3.95
2024-09,ART-0062,12,20.15,241.8,7.23
2024-09,ART-0063,13,15.77,205.01,6.73
2024-09,ART-0065,11,32.57,358.27,12.08
2024-09,ART-0066,5,36.73,183.65,6.61
2024-09,ART-0068,16,73.62,1177.92,35.6
2024-09,ART-0069,11,15.07,165.77,5.63
2024-09,ART-0070,5,43.43,217.15,6.96
2024-09,ART-0072,14,23.49,328.86,10.4
2024-09,ART-0074,6,22.31,133.86,4.69
2024-09,ART-0075,6,41.6,249.6,7.25
2024-09,ART-0076,11,13.24,145.64,5.2
2024-09,ART-0077,5,14.7,73.5,2.07
2024-09,ART-0080,13,36.41,473.33,17.63
2024-09,ART-0081,8,14.34,114.72,3.91
2024-09,ART-0082,14,50.74,710.36,18.15
2024-09,ART-0083,24,18.17,436.08,13.58
2024-09,ART-0084,12,15.56,186.72,5.33
2024-09,ART-0085,21,50.87,1068.27,33.03
2024-09,ART-0086,15,24.53,367.95,11.36
2024-09,ART-0087,3,27.86,83.58,2.71
2024-09,ART-0089,11,39.01,429.11,15.25
2024-09,ART-0090,7,22.85,159.95,5.71
2024-09,ART-0091,23,20.22,465.06,14.24
2024-09,ART-0092,18,31.01,558.18,19.8
2024-09,ART-0093,8,13.78,110.24,3.45
2024-09,ART-0094,8,11.4,91.2,2.66
2024-09,ART-0095,13,13.43,174.59,5.41
2024-09,ART-0096,12,14.58,174.96,5.07
2024-09,ART-0097,22,31.03,682.66,25.75
2024-09,ART-0098,4,24.47,97.88,2.67
2024-09,ART-0100,9,9.63,86.67,2.99
2024-09,ART-0101,19,22.56,428.64,14.3
2024-09,ART-0102,13,22.03,286.39,9.2
2024-09,ART-0103,15,13.79,206.85,6.06
2024-09,ART-0104,7,21.55,150.85,4.62
2024-09,ART-0105,10,7.16,71.6,1.21
2024-09,ART-0106,31,35.8,1109.8,34.02
2024-09,ART-0107,21,33.07,694.47,20.9
2024-09,ART-0109,7,20.2,141.4,3.68
2024-09,ART-0111,18,27.47,494.46,15.51
2024-09,ART-0112,4,18.1,72.4,2.17
2024-09,ART-0113,23,17.14,394.22,10.27
2024-09,ART-0114,10,25.38,253.8,8.52
2024-09,ART-0115,8,19.23,153.84,4.34
2024-09,ART-0116,9,13.13,118.17,3.64
2024-09,ART-0117,29,38.14,1106.06,33.9
2024-09,ART-0119,2,34.8,69.6,2.09
2024-09,ART-0120,20,10.58,211.6,6.75
2024-09,ART-0121,14,11.5,161.0,4.37
2024-09,ART-0122,10,22.9,229.0,7.5
2024-09,ART-0123,8,17.76,142.08,3.84
2024-09,ART-0124,18,11.44,205.92,7.01
2024-09,ART-0125,26,14.33,372.58,12.02
2024-09,ART-0127,8,18.62,148.96,4.84
2024-09,ART-0128,10,9.69,96.9,3.39
2024-09,ART-0129,13,36.51,474.63,16.21
2024-09,ART-0130,8,49.42,395.36,11.41
2024-09,ART-0131,7,34.06,238.42,8.15
2024-09,ART-0132,7,30.96,216.72,6.78
2024-09,ART-0134,5,17.47,87.35,3.02
2024-09,ART-0135,12,12.94,155.28,4.85
2024-09,ART-0136,14,24.27,339.78,10.68
2024-09,ART-0137,6,21.15,126.9,3.59
2024-09,ART-0138,8,15.83,126.64,3.9
2024-09,ART-0139,21,16.41,344.61,8.11
2024-09,ART-0140,2,19.21,38.42,1.19
2024-09,ART-0141,2,18.98,37.96,1.45
